paid_status,status,Age,gender,education,married_status,city,province,agerange,salary,civil,appcount,phonegrade,simstrength
Paid,0,26,Male,Post Graduate,Married,Bengaluru,Karnataka,25-35,5,747,4,4,3
Paid,0,30,Male,Post Graduate,Married,Coimbatore North,TAMIL NADU,25-35,5,662,3,5,3
Paid,0,35,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,750,8,5,3
Paid,0,28,Male,Post Graduate,Unmarried,Manugurq,TELANGANA,25-35,4,707,8,2,2
Paid,0,25,Male,Graduate,Unmarried,Uran,MAHARASHTRA,25-35,4,796,7,1,2
Paid,0,30,Male,Post Graduate,Married,Indore,MADHYA PRADESH,25-35,5,640,8,5,1
Paid,0,28,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,4,567,7,3,2
Paid,0,33,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,5,749,3,1,2
Paid,0,29,Male,Post Graduate,Married,Bhiwandi,MAHARASHTRA,25-35,4,574,4,2,3
Paid,0,35,Male,Post Graduate,Married,Madurai,Tamil Nadu,25-35,4,668,1,4,2
Paid,0,30,Female,Post Graduate,Unmarried,Ahmedabad,Gujarat,25-35,5,724,1,4,2
Paid,0,30,Male,Graduate,Unmarried,Guwahati,Assam,25-35,5,715,1,1,1
Paid,0,28,Male,Post Graduate,Married,Secunderabad,TELANGANA,25-35,4,714,3,5,1
Paid,0,33,Female,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,4,577,3,4,1
Paid,0,26,Male,Self Employed,Unmarried,Bangalore North,KARNATAKA,25-35,4,691,7,5,3
Paid,0,32,Male,Graduate,Married,Visakhapatnam,Andhra Pradesh,25-35,4,623,8,1,2
Pending Payment,1,28,Male,Post Graduate,Unmarried,Nashik,Maharashtra,25-35,4,624,7,3,4
Paid,0,26,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,557,5,3,2
Paid,0,28,Male,Post Graduate,Unmarried,Tiruchirappalli,TAMIL NADU,25-35,4,551,4,4,2
Paid,0,30,Male,Graduate,Unmarried,Egmore Nungambakkam,TAMIL NADU,25-35,4,558,3,3,1
Paid,0,39,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,>35,4,606,1,4,1
Paid,0,28,Male,Graduate,Unmarried,Tiruppur,TAMIL NADU,25-35,4,747,8,1,2
Paid,0,30,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,4,747,2,3,2
Paid,0,27,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,4,697,8,5,3
Paid,0,30,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,5,724,2,1,3
Paid,0,34,Male,Post Graduate,Married,Mysore,KARNATAKA,25-35,4,709,8,5,1
Paid,0,25,Male,NA,Unmarried,Mumbai,Maharashtra,25-35,4,705,4,1,2
Pending Payment,1,32,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,4,606,5,4,5
Paid,0,33,Male,Post Graduate,Married,Guntur,ANDHRA PRADESH,25-35,3,648,2,5,3
Paid,0,34,Male,Graduate,Unmarried,Chennai,TAMIL NADU,25-35,5,639,2,5,1
Paid,0,24,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,4,755,7,5,3
Paid,0,26,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,4,776,5,4,1
Pending Payment,1,25,Male,Post Graduate,Unmarried,Pune,Maharashtra,25-35,5,562,4,2,4
Paid,0,30,Male,Post Graduate,Unmarried,Warangal,Telangana,25-35,4,589,7,5,3
Paid,0,30,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,4,678,4,3,2
Paid,0,32,Male,Post Graduate,Unmarried,Jabalpur,MADHYA PRADESH,25-35,4,694,6,5,2
Paid,0,33,Male,Self Employed,Married,Jaipur,RAJASTHAN,25-35,4,628,4,5,1
Paid,0,33,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,5,749,2,3,2
Paid,0,40,Male,Post Graduate,Married,Bengaluru,Karnataka,>35,6,797,6,4,1
Paid,0,25,Male,Post Graduate,Married,Jabalpur,MADHYA PRADESH,25-35,4,796,6,5,2
Paid,0,29,Male,Graduate,Married,Bangalore North,KARNATAKA,25-35,5,633,8,4,2
Paid,0,31,Male,Graduate,Unmarried,Arakkonam,TAMIL NADU,25-35,5,734,7,2,1
Pending Payment,1,37,Male,Graduate,Unmarried,Chembur,MAHARASHTRA,>35,4,554,3,3,4
Paid,0,25,Male,Post Graduate,Unmarried,Bassein,MAHARASHTRA,25-35,4,669,1,4,1
Paid,0,29,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,607,8,4,2
Pending Payment,1,32,Male,10th-12th,Unmarried,Nagpur,MAHARASHTRA,25-35,3,648,3,3,3
Paid,0,25,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,553,8,1,3
Paid,0,30,Male,Graduate,Unmarried,Surat,GUJARAT,25-35,4,715,4,3,3
Paid,0,28,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,4,685,3,4,1
Paid,0,31,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,4,700,3,2,3
Paid,0,29,Male,Self Employed,Unmarried,Tambaram,TAMIL NADU,25-35,5,735,5,5,1
Paid,0,32,Male,Graduate,Married,Thiruvananthapuram,Kerala,25-35,4,782,4,3,1
Paid,0,36,Male,Self Employed,Unmarried,Anantapur,ANDHRA PRADESH,>35,5,706,5,2,3
Paid,0,25,Male,10th-12th,Unmarried,Bengaluru,Karnataka,25-35,5,552,2,2,3
Paid,0,28,Male,Graduate,Unmarried,NA,MADHYA PRADESH,25-35,3,669,4,5,3
Paid,0,26,Male,Self Employed,Unmarried,Rajkot,Gujarat,25-35,4,662,4,3,1
Pending Payment,1,24,Female,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,4,524,7,1,4
Pending Payment,1,37,Male,Graduate,Married,Chennai,Tamil Nadu,>35,4,618,1,4,5
Paid,0,30,Male,Post Graduate,Unmarried,Bhubaneshwar,Odisha,25-35,4,709,8,5,1
Paid,0,28,Male,Post Graduate,Unmarried,Ambattur,TAMIL NADU,25-35,4,723,7,1,2
Paid,0,29,Male,Post Graduate,Unmarried,Gird,MADHYA PRADESH,25-35,4,593,5,1,3
Paid,0,37,Male,Self Employed,Married,Hyderabad,Telangana,>35,4,750,7,5,1
Paid,0,28,Female,Self Employed,Unmarried,Vijayawada,Andhra Pradesh,25-35,4,564,8,5,1
Paid,0,25,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,4,611,8,2,2
Paid,0,25,Female,Post Graduate,Unmarried,Aluva,KERALA,25-35,4,690,3,4,2
Paid,0,29,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,4,677,6,4,1
Paid,0,33,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,784,5,2,3
Paid,0,24,Male,Self Employed,Unmarried,Mysore,KARNATAKA,<25,4,640,7,3,3
Paid,0,27,Male,Post Graduate,Married,Indore,MADHYA PRADESH,25-35,4,588,1,5,2
Paid,0,27,Female,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,5,797,1,5,2
Paid,0,24,Male,Post Graduate,Married,City Ahmedabad,GUJARAT,<25,5,608,5,2,2
Paid,0,37,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,>35,4,674,2,2,2
Paid,0,25,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,5,631,7,1,3
Pending Payment,1,31,Male,Graduate,Married,Mumbai,Maharashtra,25-35,4,531,6,1,5
Pending Payment,1,27,Male,Graduate,Married,Surat,Gujarat,25-35,4,556,7,1,3
Paid,0,25,Male,Post Graduate,Unmarried,City Ahmedabad,GUJARAT,25-35,4,601,7,2,3
Paid,0,30,Male,10th-12th,Unmarried,Nashik,Maharashtra,25-35,4,767,7,3,2
Paid,0,26,Male,Graduate,Unmarried,Gandhinagar,GUJARAT,25-35,4,615,2,5,1
Paid,0,40,Female,Post Graduate,Married,Bangalore North,KARNATAKA,>35,4,645,8,1,3
Paid,0,40,Male,Post Graduate,Married,Jaipur,Rajasthan,>35,4,688,8,5,3
Paid,0,33,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,25-35,4,777,2,2,3
Paid,0,26,Female,Self Employed,Married,Vadodara,Gujarat,25-35,3,794,4,4,1
Paid,0,22,Male,Graduate,Unmarried,Bengaluru,Karnataka,<25,4,699,1,4,2
Paid,0,31,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,6,620,1,2,2
Paid,0,37,Male,Graduate,Married,Hyderabad,Telangana,>35,4,759,3,5,3
Paid,0,30,Male,Self Employed,Married,Hyderabad,Telangana,25-35,5,762,6,4,3
Paid,0,35,Male,Graduate,Married,Coimbatore North,TAMIL NADU,25-35,4,632,4,4,2
Paid,0,28,Male,Self Employed,Unmarried,Surat,Gujarat,25-35,4,741,2,4,2
Pending Payment,1,28,Male,Post Graduate,Married,Chennai,Tamil Nadu,25-35,5,575,6,1,3
Paid,0,25,Male,Graduate,Unmarried,Uran,MAHARASHTRA,25-35,4,631,5,4,3
Paid,0,27,Male,Graduate,Married,Jamnagar,Gujarat,25-35,4,616,3,2,2
Paid,0,38,Male,Post Graduate,Married,Vijayawada (Urban),ANDHRA PRADESH,>35,3,661,3,1,1
Paid,0,26,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,704,6,3,2
Paid,0,32,Male,Graduate,Unmarried,Salem,TAMIL NADU,25-35,4,790,3,2,2
Paid,0,29,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,5,713,7,3,1
Paid,0,31,Male,Graduate,Unmarried,Hyderabad,Telangana,25-35,4,792,5,4,2
Pending Payment,1,33,Male,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,4,646,5,4,4
Paid,0,26,Male,Post Graduate,Unmarried,Tiruppur,Tamil Nadu,25-35,4,554,5,1,2
Paid,0,31,Male,Post Graduate,Unmarried,Surat,Gujarat,25-35,4,584,2,1,2
Paid,0,39,Male,Post Graduate,Unmarried,Madurai North,TAMIL NADU,>35,4,550,3,3,3
Paid,0,35,Male,Graduate,Married,Indore,MADHYA PRADESH,25-35,4,693,7,5,2
Pending Payment,1,28,Male,Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,553,4,4,4
Paid,0,26,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,4,589,4,1,2
Paid,0,37,Male,Self Employed,Married,Jaipur,Rajasthan,>35,4,628,5,1,1
Paid,0,25,Male,10th-12th,Married,Surat,Gujarat,25-35,4,716,5,4,2
Pending Payment,1,29,Male,Graduate,Unmarried,Hyderabad,Telangana,25-35,4,535,7,3,3
Paid,0,30,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,5,651,7,2,3
Paid,0,38,Male,Post Graduate,Married,Ahmedabad,Gujarat,>35,5,762,3,5,3
Paid,0,25,Male,Graduate,Married,Kalyanpur,RAJASTHAN,25-35,4,793,8,4,1
Pending Payment,1,35,Male,Graduate,Married,Hyderabad,Telangana,25-35,4,503,3,5,5
Pending Payment,1,25,Male,Post Graduate,Unmarried,Bhopal,Madhya Pradesh,25-35,4,577,8,1,4
Paid,0,32,Female,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,5,754,1,5,1
Paid,0,29,Male,Post Graduate,Married,Mysore,KARNATAKA,25-35,5,774,3,4,2
Paid,0,30,Male,Self Employed,Unmarried,Hyderabad,Telangana,25-35,5,688,4,5,2
Paid,0,38,Male,Graduate,Married,Bangalore South,KARNATAKA,>35,3,636,2,2,1
Paid,0,27,Male,Post Graduate,Unmarried,Bangalore South,KARNATAKA,25-35,4,637,5,1,2
Paid,0,32,Female,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,4,612,8,1,2
Paid,0,25,Male,Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,4,570,4,1,3
Paid,0,27,Male,Post Graduate,Unmarried,Hubli,Karnataka,25-35,5,634,5,5,2
Paid,0,34,Female,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,758,3,1,2
Paid,0,34,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,4,687,2,1,2
Paid,0,25,Male,Post Graduate,Unmarried,Tiruppur,TAMIL NADU,25-35,5,562,4,5,3
Paid,0,33,Male,10th-12th,Married,Pune City,MAHARASHTRA,25-35,4,712,3,4,1
Paid,0,39,Male,Graduate,Married,Hyderabad,Telangana,>35,5,728,2,1,3
Paid,0,34,Male,Post Graduate,Married,Guntur,Andhra Pradesh,25-35,4,553,2,5,3
Paid,0,28,Female,Post Graduate,Married,Hyderabad,Telangana,25-35,4,645,7,5,2
Paid,0,31,Female,Post Graduate,Unmarried,NA,TAMIL NADU,25-35,4,663,3,1,2
Paid,0,32,Male,Post Graduate,Unmarried,Vadodara,Gujarat,25-35,4,793,2,3,2
Paid,0,28,Male,Self Employed,Unmarried,Ahmadabad City,GUJARAT,25-35,4,645,4,5,3
Paid,0,33,Male,Self Employed,Unmarried,Warangal,TELANGANA,25-35,4,669,5,2,2
Paid,0,27,Male,Self Employed,Unmarried,K R Nagar,KARNATAKA,25-35,5,713,7,3,3
Paid,0,28,Male,Post Graduate,Unmarried,Sanand,GUJARAT,25-35,6,561,6,4,3
Pending Payment,1,26,Male,Post Graduate,Unmarried,Nagpur,Maharashtra,25-35,4,589,1,1,4
Paid,0,25,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,4,757,6,3,1
Paid,0,32,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,5,674,6,2,1
Paid,0,27,Male,Post Graduate,Unmarried,Kota,RAJASTHAN,25-35,4,594,3,2,2
Paid,0,29,Male,Self Employed,Married,Dadar,MAHARASHTRA,25-35,4,733,2,1,3
Paid,0,32,Male,Self Employed,Married,Chennai,TAMIL NADU,25-35,4,565,3,1,2
Paid,0,24,Female,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,5,747,3,4,1
Paid,0,26,Male,Post Graduate,Unmarried,Chennai,TAMIL NADU,25-35,4,593,1,3,1
Pending Payment,1,30,Male,Self Employed,Unmarried,Nagpur,MAHARASHTRA,25-35,4,529,3,1,4
Paid,0,37,Male,Graduate,Married,Bhiwandi,MAHARASHTRA,>35,4,752,7,4,1
Pending Payment,1,25,Female,Graduate,Unmarried,Mumbai,Maharashtra,25-35,4,574,8,5,3
Pending Payment,1,24,Male,Self Employed,Unmarried,Bengaluru,Karnataka,<25,5,506,6,4,3
Paid,0,38,Male,Self Employed,Married,Hyderabad,Telangana,>35,5,782,3,1,2
Paid,0,31,Male,Graduate,Unmarried,Rajkot,GUJARAT,25-35,4,742,3,3,3
Paid,0,32,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,25-35,4,663,8,5,3
Paid,0,29,Male,Graduate,Unmarried,Chennai,TAMIL NADU,25-35,5,782,4,1,2
Paid,0,28,Male,Graduate,Unmarried,Surat,Gujarat,25-35,4,605,7,3,3
Paid,0,24,Male,Graduate,Unmarried,Bengaluru,Karnataka,<25,4,632,2,4,2
Paid,0,27,Male,Post Graduate,Unmarried,Goregaon East,MAHARASHTRA,25-35,5,688,3,1,3
Paid,0,26,Male,Post Graduate,Unmarried,Surat City,GUJARAT,25-35,5,686,5,4,2
Paid,0,28,Male,Self Employed,Unmarried,Bengaluru,Karnataka,25-35,5,568,6,1,3
Paid,0,37,Male,Post Graduate,Married,Daskroi,GUJARAT,>35,4,714,3,4,2
Paid,0,27,Male,Post Graduate,Married,Gmc,ASSAM,25-35,4,606,6,1,3
Paid,0,25,Female,Self Employed,Unmarried,Hyderabad,Telangana,25-35,4,777,8,5,3
Paid,0,40,Female,Graduate,Married,Goregaon West,MAHARASHTRA,>35,4,799,7,4,1
Paid,0,28,Female,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,4,684,2,2,1
Paid,0,24,Female,Post Graduate,Unmarried,Huzur,MADHYA PRADESH,<25,5,597,4,4,1
Paid,0,35,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,746,8,1,1
Paid,0,26,Male,Self Employed,Unmarried,Bangalore South,KARNATAKA,25-35,4,606,2,2,2
Pending Payment,1,28,Male,Graduate,Unmarried,Thiruvananthapuram,Kerala,25-35,3,604,1,2,4
Paid,0,31,Male,Post Graduate,Married,Ahmadabad City,GUJARAT,25-35,4,625,1,2,2
Paid,0,27,Male,Graduate,Unmarried,Kamthi,MAHARASHTRA,25-35,4,738,5,2,2
Paid,0,22,Male,Post Graduate,Unmarried,Amravati,Maharashtra,<25,4,755,6,5,3
Paid,0,24,Male,Graduate,Married,Tiruppur,TAMIL NADU,<25,4,800,4,1,1
Paid,0,39,Male,Graduate,Unmarried,Bangalore North,KARNATAKA,>35,4,607,6,1,1
Paid,0,35,Male,Graduate,Married,Hyderabad,Telangana,25-35,5,582,6,5,2
Paid,0,29,Male,Post Graduate,Unmarried,Tuticorin,TAMIL NADU,25-35,4,748,4,4,3
Paid,0,26,Male,Graduate,Unmarried,Hyderabad,Telangana,25-35,5,645,8,3,3
Pending Payment,1,35,Male,Graduate,Married,Vadodara,GUJARAT,25-35,4,536,7,4,4
Paid,0,36,Male,10th-12th,Married,Chennai City Corporation,TAMIL NADU,>35,6,773,6,2,1
Paid,0,34,Male,Post Graduate,Married,Mumbai,Maharashtra,25-35,4,680,8,2,1
Paid,0,26,Male,Post Graduate,Unmarried,Ahmadabad City,GUJARAT,25-35,4,738,8,1,2
Paid,0,24,Male,Graduate,Unmarried,Chennai City Corporation,TAMIL NADU,<25,3,706,7,5,1
Paid,0,27,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,3,749,5,2,2
Paid,0,28,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,782,5,1,1
Paid,0,27,Male,Post Graduate,Unmarried,Pune,Maharashtra,25-35,4,632,1,1,3
Paid,0,28,Male,Post Graduate,Unmarried,Thiruvananthapuram,Kerala,25-35,4,654,7,3,1
Paid,0,30,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,5,713,2,2,1
Paid,0,36,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,>35,4,678,2,3,1
Paid,0,29,Male,Post Graduate,Unmarried,Thane,MAHARASHTRA,25-35,5,610,5,3,1
Paid,0,26,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,771,8,2,1
Paid,0,31,Female,Post Graduate,Unmarried,NA,TAMIL NADU,25-35,4,741,7,5,3
Paid,0,24,Male,Post Graduate,Unmarried,Hyderabad,Telangana,<25,4,574,7,3,2
Paid,0,29,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,4,726,8,2,1
Pending Payment,1,26,Male,Graduate,Married,Bengaluru,Karnataka,25-35,4,595,1,4,5
Paid,0,28,Male,Post Graduate,Unmarried,Nashik,Maharashtra,25-35,4,592,3,4,2
Paid,0,38,Male,Graduate,Unmarried,Madurai,Tamil Nadu,>35,5,743,2,3,3
Pending Payment,1,24,Male,Post Graduate,Unmarried,Ahmedabad,Gujarat,<25,3,632,4,3,5
Paid,0,27,Male,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,4,695,4,2,2
Paid,0,26,Male,Graduate,Unmarried,Pune,Maharashtra,25-35,4,740,2,4,2
Paid,0,30,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,4,685,4,2,2
Paid,0,25,Male,Post Graduate,Unmarried,Jabalpur,Madhya Pradesh,25-35,4,650,5,1,2
Paid,0,28,Male,Post Graduate,Unmarried,Vijayawada,Andhra Pradesh,25-35,3,678,8,4,2
Paid,0,34,Male,Self Employed,Unmarried,Guntur,Andhra Pradesh,25-35,5,739,5,4,1
Paid,0,28,Male,Self Employed,Unmarried,Indore,MADHYA PRADESH,25-35,4,694,7,1,1
Pending Payment,1,32,Male,10th-12th,Unmarried,Nashik,MAHARASHTRA,25-35,4,536,1,3,4
Paid,0,26,Male,Post Graduate,Unmarried,Tirumalagiri,TELANGANA,25-35,4,569,3,3,1
Paid,0,33,Male,Post Graduate,Married,Tiruchirappalli,TAMIL NADU,25-35,6,579,2,2,2
Paid,0,29,Male,Post Graduate,Unmarried,Paradip,ODISHA,25-35,4,624,8,5,3
Paid,0,33,Male,Post Graduate,Married,Hyderabad,Telangana,25-35,5,603,2,3,3
Pending Payment,1,30,Male,Graduate,Unmarried,Pune,Maharashtra,25-35,4,563,2,5,3
Paid,0,33,Female,NA,Unmarried,Pune City,MAHARASHTRA,25-35,5,618,4,4,1
Pending Payment,1,31,Male,Self Employed,Unmarried,Mumbai,Maharashtra,25-35,4,596,8,4,5
Paid,0,28,Male,Post Graduate,Unmarried,Panvel,MAHARASHTRA,25-35,3,762,2,1,3
Paid,0,38,Male,Post Graduate,Married,Bengaluru,Karnataka,>35,5,588,5,2,3
Paid,0,29,Male,Post Graduate,Married,Bhiwandi,MAHARASHTRA,25-35,4,701,8,1,3
Paid,0,38,Female,Post Graduate,Unmarried,Bangalore South,KARNATAKA,>35,5,794,5,2,1
Paid,0,26,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,5,602,7,4,3
Pending Payment,1,22,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,<25,4,607,5,3,3
Pending Payment,1,33,Male,Self Employed,Married,Jammu,Jammu and Kashmir,25-35,4,638,5,4,5
Paid,0,24,Male,Self Employed,Unmarried,Bengaluru,Karnataka,<25,4,743,2,4,3
Paid,0,32,Male,10th-12th,Unmarried,Nagpur,MAHARASHTRA,25-35,3,615,4,5,3
Paid,0,33,Male,Post Graduate,Married,Goregaon East,MAHARASHTRA,25-35,4,637,8,3,3
Paid,0,32,Male,Graduate,Married,Thiruvananthapuram,Kerala,25-35,4,685,8,2,1
Paid,0,30,Male,Post Graduate,Unmarried,Bangalore North,KARNATAKA,25-35,5,575,6,3,1
Paid,0,37,Male,Self Employed,Married,Hyderabad,Telangana,>35,4,717,5,2,2
Paid,0,26,Female,Post Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,664,2,1,2
Pending Payment,1,27,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,5,633,6,1,5
Paid,0,28,Male,Post Graduate,Unmarried,Coimbatore South,TAMIL NADU,25-35,4,653,6,2,1
Paid,0,36,Male,Post Graduate,Unmarried,Chennai,Tamil Nadu,>35,5,572,3,4,1
Paid,0,29,Male,Post Graduate,Unmarried,Gulbarga,KARNATAKA,25-35,4,768,2,3,2
Paid,0,36,Male,Post Graduate,Unmarried,Karvir,MAHARASHTRA,>35,3,601,3,3,1
Paid,0,31,Female,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,5,636,3,5,1
Pending Payment,1,28,Male,Graduate,Unmarried,Vadodara,GUJARAT,25-35,3,604,2,1,3
Paid,0,31,Male,Self Employed,Unmarried,Huzur,MADHYA PRADESH,25-35,6,628,7,1,2
Paid,0,30,Male,Graduate,Unmarried,Surat,GUJARAT,25-35,4,799,3,4,2
Paid,0,29,Male,Self Employed,Unmarried,Tambaram,TAMIL NADU,25-35,5,765,7,1,2
Pending Payment,1,24,Male,Post Graduate,Unmarried,Indore,MADHYA PRADESH,<25,4,631,7,4,3
Paid,0,32,Male,Post Graduate,Unmarried,Hyderabad,Telangana,25-35,4,694,1,2,2
Paid,0,27,Male,Graduate,Married,Jamnagar,Gujarat,25-35,4,741,2,4,2
Pending Payment,1,39,Male,Graduate,Married,Vadodara,Gujarat,>35,3,551,1,2,3
Paid,0,25,Male,Post Graduate,Unmarried,Kalyan,MAHARASHTRA,25-35,4,731,7,2,1
Paid,0,35,Male,Graduate,Unmarried,Ahmedabad,Gujarat,25-35,4,584,8,5,2
Paid,0,30,Male,Post Graduate,Married,Indore,MADHYA PRADESH,25-35,5,640,2,3,2
Paid,0,29,Male,Post Graduate,Married,Madurai,Tamil Nadu,25-35,4,667,2,3,3
Pending Payment,1,28,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,615,5,5,4
Paid,0,39,Male,Post Graduate,Married,Anakapalle,ANDHRA PRADESH,>35,6,773,4,5,1
Paid,0,29,Male,Post Graduate,Unmarried,Vijayawada (Urban),ANDHRA PRADESH,25-35,4,651,6,4,1
Paid,0,36,Male,Self Employed,Unmarried,Anantapur,ANDHRA PRADESH,>35,5,605,5,2,1
Paid,0,40,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,>35,4,679,5,5,3
Paid,0,31,Male,Post Graduate,Unmarried,Jaipur,RAJASTHAN,25-35,4,760,3,3,1
Paid,0,25,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,592,8,2,1
Paid,0,31,Male,Graduate,Married,Warangal,Telangana,25-35,4,636,2,3,1
Pending Payment,1,29,Male,Graduate,Married,Mumbai,Maharashtra,25-35,4,622,3,1,3
Paid,0,39,Male,Self Employed,Married,Hyderabad,Telangana,>35,4,644,5,4,2
Paid,0,35,Male,Post Graduate,Unmarried,Banglorenorth,KARNATAKA,25-35,4,656,1,4,3
Paid,0,35,Male,Graduate,Married,Indore,MADHYA PRADESH,25-35,4,793,3,1,1
Pending Payment,1,24,Male,Post Graduate,Unmarried,Mysore,Karnataka,<25,4,601,7,2,5
Paid,0,28,Male,Graduate,Unmarried,Surat,Gujarat,25-35,4,728,4,5,1
Paid,0,27,Male,Post Graduate,Unmarried,Goregaon East,MAHARASHTRA,25-35,5,593,5,4,3
Paid,0,25,Male,Post Graduate,Unmarried,Bhopal,Madhya Pradesh,25-35,4,737,4,3,3
Paid,0,32,Male,Self Employed,Married,Chennai,TAMIL NADU,25-35,4,640,8,1,2
Paid,0,32,Female,Post Graduate,Unmarried,Bhubaneswar,ODISHA,25-35,4,650,8,2,2
Paid,0,26,Male,Post Graduate,Unmarried,Vasai,MAHARASHTRA,25-35,4,551,1,4,3
Paid,0,25,Male,Graduate,Married,Kalyanpur,RAJASTHAN,25-35,4,700,1,3,3
Paid,0,35,Male,Graduate,Unmarried,Mumbai,MAHARASHTRA,25-35,4,758,2,1,1
Paid,0,33,Male,Post Graduate,Married,Tondiarpet Fort St George,TAMIL NADU,25-35,4,796,2,1,3
Paid,0,27,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,752,5,3,3
Paid,0,32,Male,Graduate,Unmarried,Salem,TAMIL NADU,25-35,4,744,4,1,3
Paid,0,25,Male,Post Graduate,Unmarried,Tiruppur,TAMIL NADU,25-35,5,693,3,4,3
Paid,0,37,Male,Self Employed,Married,Jaipur,Rajasthan,>35,4,648,8,1,2
Paid,0,32,Male,Post Graduate,Unmarried,Salem,TAMIL NADU,25-35,4,767,8,2,1
Paid,0,27,Male,Post Graduate,Unmarried,Kota,RAJASTHAN,25-35,4,799,8,2,3
Paid,0,25,Female,Self Employed,Unmarried,Hyderabad,Telangana,25-35,4,615,8,1,1
Paid,0,32,Male,Post Graduate,Unmarried,Mumbai,Maharashtra,25-35,5,697,4,3,2
Paid,0,22,Male,Graduate,Unmarried,Jambusar,GUJARAT,<25,4,571,5,1,1
Pending Payment,1,28,Male,Graduate,Unmarried,Mangalore,Karnataka,25-35,3,532,3,1,4
Paid,0,26,Male,Post Graduate,Unmarried,Bengaluru,Karnataka,25-35,4,624,3,5,1
Paid,0,38,Male,Self Employed,Married,Bangalore South,KARNATAKA,>35,5,580,3,4,3
Paid,0,37,Male,Post Graduate,Married,Daskroi,GUJARAT,>35,4,618,5,1,3
Paid,0,32,Male,Post Graduate,Unmarried,Pune City,MAHARASHTRA,25-35,5,655,2,1,3
Pending Payment,1,27,Male,Graduate,Unmarried,Margherita,ASSAM,25-35,4,639,8,3,3
